cell,event_year,SESU_ID,landscape_group,park_side,signed_distance_km,governance_profile_at_event,postevent_class,classification_reason,side,cropland_fraction_year_minus1,cropland_fraction_year0,cropland_fraction_year_plus1,cropland_fraction_year_plus2,cropland_fraction_year_plus3,right_censored_by_calendar,in_5km,in_10km,in_20km
103266,2020,1,Depression,outside,83.3576640625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
103802,2020,1,Depression,outside,49.88236328125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
103803,2020,1,Depression,outside,49.517671875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
104697,2020,1,Depression,outside,48.8364609375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
106928,2020,1,Depression,outside,48.72627734375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
107915,2020,1,Depression,outside,12.727921875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,TRUE
108838,2020,1,Depression,outside,6.32455517578125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
108839,2020,1,Depression,outside,6.10327783203125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
108840,2020,1,Depression,outside,5.83095166015625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
109730,2020,1,Depression,outside,6.02079736328125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
111505,2020,1,Depression,outside,7.9056943359375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
115095,2020,1,Depression,inside,-0.5,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
115989,2020,1,Depression,inside,-1,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
117777,2020,1,Depression,inside,-2.061552734375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
118225,2020,1,Depression,inside,-2.69258251953125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
131958,2020,1,Depression,outside,30.700162109375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
775,2021,1,Depression,outside,73.2546953125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
1227,2021,1,Depression,outside,72.341203125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
1284,2021,1,Depression,outside,73.37915625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
2175,2021,1,Depression,outside,72.0780859375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
2552,2021,1,Depression,outside,71.52796875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
4354,2021,1,Depression,outside,69.050703125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
5650,2021,1,Depression,outside,68.46896875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
6139,2021,1,Depression,outside,67.36653125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
6988,2021,1,Depression,outside,66.8169140625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
8780,2021,1,Depression,outside,65.05766796875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
9235,2021,1,Depression,outside,65.20927734375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
9320,2021,1,Depression,outside,63.5491953125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
9681,2021,1,Depression,outside,64.62391015625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
9765,2021,1,Depression,outside,62.882828125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
10216,2021,1,Depression,outside,62.75746875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
10236,2021,1,Depression,outside,65.486640625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
10569,2021,1,Depression,outside,63.14467578125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
10577,2021,1,Depression,outside,63.7377421875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
11564,2021,1,Depression,outside,62.09669921875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
11565,2021,1,Depression,outside,62.22740625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
11913,2021,1,Depression,outside,61.89709375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
11996,2021,1,Depression,outside,60.104078125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
12004,2021,1,Depression,outside,60.79884765625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
12810,2021,1,Depression,outside,61.188234375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
13253,2021,1,Depression,outside,60.334484375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
13326,2021,1,Depression,outside,58.07753515625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
13785,2021,1,Depression,outside,58.2000859375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
14160,2021,1,Depression,outside,59.1882578125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
14249,2021,1,Depression,outside,59.62591796875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
14555,2021,1,Depression,outside,57.8121953125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
14696,2021,1,Depression,outside,59.14812109375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
14697,2021,1,Depression,outside,59.2979765625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
15951,2021,1,Depression,outside,56.99561328125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
16383,2021,1,Depression,outside,56.97587109375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
16390,2021,1,Depression,outside,57.168609375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
16831,2021,1,Depression,outside,56.57958984375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
16843,2021,1,Depression,outside,56.14712890625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
17362,2021,1,Depression,outside,54.33691015625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
17719,2021,1,Depression,outside,55.08402734375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
17809,2021,1,Depression,outside,53.84468359375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
18178,2021,1,Depression,outside,55.2109609375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
19053,2021,1,Depression,outside,53.1906953125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
19072,2021,1,Depression,outside,54.23329296875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
19926,2021,1,Depression,outside,52.23983203125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
19936,2021,1,Depression,outside,52,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
19946,2021,1,Depression,outside,52.15362109375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
19965,2021,1,Depression,outside,53.36665625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
20364,2021,1,Depression,outside,51.24451171875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
20374,2021,1,Depression,outside,51.6962265625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
20412,2021,1,Depression,outside,52.87958203125,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
20791,2021,1,Depression,outside,50.65816796875,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
20945,2021,1,Depression,outside,51.178609375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
21984,2021,1,Depression,outside,92.1140625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
21987,2021,1,Depression,outside,90.8473984375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
22130,2021,1,Depression,outside,49.25444140625,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
22147,2021,1,Depression,outside,49.063734375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
22149,2021,1,Depression,outside,49.12483984375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
22172,2021,1,Depression,outside,49.5,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
22591,2021,1,Depression,outside,48.51030859375,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
23034,2021,1,Depression,outside,48,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
23067,2021,1,Depression,outside,48.5,Park dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,TRUE,FALSE,FALSE,FALSE
