analysis,governance_profile,estimate,replicate
first_crossing_restricted,Neither actor dominant,0.0107416122867651,424
first_crossing_restricted,Militia dominant,-0.173566532142276,424
first_crossing_restricted,Park dominant,-0.513665831433878,424
persistence_corrected,Neither actor dominant,0.0753333592331495,424
persistence_corrected,Militia dominant,-0.283138145268317,424
persistence_corrected,Park dominant,-0.455810054232305,424
annual_presence,Neither actor dominant,-1.6978094380877,424
annual_presence,Militia dominant,-1.66319823649534,424
annual_presence,Park dominant,-1.69735554979529,424
first_crossing_full,Neither actor dominant,-0.192202583392578,425
first_crossing_full,Militia dominant,0.126654884550341,425
first_crossing_full,Park dominant,-0.253983508146818,425
first_crossing_restricted,Neither actor dominant,-0.250903346545411,425
first_crossing_restricted,Militia dominant,0.0616579120787511,425
first_crossing_restricted,Park dominant,-0.034267191705366,425
persistence_corrected,Neither actor dominant,-0.152111743149638,425
persistence_corrected,Militia dominant,-0.0339183546323634,425
persistence_corrected,Park dominant,-0.047977998863645,425
annual_presence,Neither actor dominant,-0.450820516819279,425
annual_presence,Militia dominant,-0.358572123397133,425
annual_presence,Park dominant,-0.385549837231467,425
first_crossing_full,Neither actor dominant,0.0947890647051134,426
first_crossing_full,Militia dominant,0.560578960066789,426
first_crossing_full,Park dominant,-0.0919385439492601,426
first_crossing_restricted,Neither actor dominant,0.0292369702346706,426
first_crossing_restricted,Militia dominant,0.489671921302131,426
first_crossing_restricted,Park dominant,0.0738657195135116,426
persistence_corrected,Neither actor dominant,0.0338031147129338,426
persistence_corrected,Militia dominant,0.502366592541069,426
persistence_corrected,Park dominant,0.105729773856093,426
annual_presence,Neither actor dominant,-1.51138805231398,426
annual_presence,Militia dominant,-1.10015498695838,426
annual_presence,Park dominant,-0.855514250428577,426
first_crossing_full,Neither actor dominant,0.245338143070437,427
first_crossing_full,Militia dominant,-0.157279849060087,427
first_crossing_full,Park dominant,-0.391077575959264,427
first_crossing_restricted,Neither actor dominant,0.245170417402709,427
first_crossing_restricted,Militia dominant,-0.157458320349504,427
first_crossing_restricted,Park dominant,-0.604051559422851,427
persistence_corrected,Neither actor dominant,0.264537992996741,427
persistence_corrected,Militia dominant,-0.216229535181608,427
persistence_corrected,Park dominant,-0.536006185789804,427
annual_presence,Neither actor dominant,-1.62635204200993,427
annual_presence,Militia dominant,-1.58638202984827,427
annual_presence,Park dominant,-1.5252787030753,427
first_crossing_full,Neither actor dominant,0.338924682682799,428
first_crossing_full,Militia dominant,0.830828002836366,428
first_crossing_full,Park dominant,-0.296176817448831,428
first_crossing_restricted,Neither actor dominant,0.224754815093023,428
first_crossing_restricted,Militia dominant,0.707765389519037,428
first_crossing_restricted,Park dominant,0.0820957516450062,428
persistence_corrected,Neither actor dominant,0.23181934447858,428
persistence_corrected,Militia dominant,0.777199459096828,428
persistence_corrected,Park dominant,0.0714553870680175,428
annual_presence,Neither actor dominant,-0.407556648111792,428
annual_presence,Militia dominant,-0.0902939513784766,428
annual_presence,Park dominant,0.100658243990042,428
first_crossing_full,Neither actor dominant,0.0304315088524855,429
first_crossing_full,Militia dominant,-0.0301033866216988,429
first_crossing_full,Park dominant,-0.178786868528146,429
first_crossing_restricted,Neither actor dominant,0.0477746420380855,429
first_crossing_restricted,Militia dominant,-0.0103363394887397,429
first_crossing_restricted,Park dominant,-0.340032449079203,429
persistence_corrected,Neither actor dominant,0.088270364372201,429
persistence_corrected,Militia dominant,0.0374674394178766,429
persistence_corrected,Park dominant,-0.392137798180457,429
annual_presence,Neither actor dominant,-0.841089201710019,429
annual_presence,Militia dominant,-0.50523660562908,429
annual_presence,Park dominant,-0.214470605931906,429
first_crossing_full,Neither actor dominant,0.439392812584219,430
first_crossing_full,Militia dominant,0.255091470980069,430
first_crossing_full,Park dominant,-0.510566877071215,430
first_crossing_restricted,Neither actor dominant,0.340554692019226,430
first_crossing_restricted,Militia dominant,0.145958670937028,430
first_crossing_restricted,Park dominant,-0.330435360631946,430
persistence_corrected,Neither actor dominant,0.362789562681774,430
persistence_corrected,Militia dominant,0.206580207585516,430
persistence_corrected,Park dominant,-0.410982698591076,430
annual_presence,Neither actor dominant,-2.0490251493743,430
annual_presence,Militia dominant,-1.79647345222151,430
annual_presence,Park dominant,-1.63242049660983,430
first_crossing_full,Neither actor dominant,0.343937599469892,431
first_crossing_full,Militia dominant,0.157506715670546,431
first_crossing_full,Park dominant,-0.215626801987218,431
first_crossing_restricted,Neither actor dominant,0.297113549649227,431
first_crossing_restricted,Militia dominant,0.107541243263536,431
first_crossing_restricted,Park dominant,-0.181726131793118,431
persistence_corrected,Neither actor dominant,0.352623486676251,431
persistence_corrected,Militia dominant,0.101636246245234,431
persistence_corrected,Park dominant,-0.252490088639302,431
annual_presence,Neither actor dominant,-1.32973635566542,431
annual_presence,Militia dominant,-1.195558616059,431
annual_presence,Park dominant,-1.14140477034492,431
first_crossing_full,Neither actor dominant,0.686550117897559,432
first_crossing_full,Militia dominant,0.315305229517551,432
first_crossing_full,Park dominant,-0.508922991379176,432
first_crossing_restricted,Neither actor dominant,0.628024984623293,432
first_crossing_restricted,Militia dominant,0.244978334124722,432
first_crossing_restricted,Park dominant,-0.520600126721756,432
persistence_corrected,Neither actor dominant,0.653633522845233,432
persistence_corrected,Militia dominant,0.264533302083334,432
persistence_corrected,Park dominant,-0.405044609259919,432
annual_presence,Neither actor dominant,-1.97591440772088,432
annual_presence,Militia dominant,-1.62397093710235,432
annual_presence,Park dominant,-1.37514925781619,432
first_crossing_full,Neither actor dominant,0.0124380794391404,433
first_crossing_full,Militia dominant,0.517583182553578,433
first_crossing_full,Park dominant,0.0156938744114175,433
first_crossing_restricted,Neither actor dominant,-0.0081707956999213,433
first_crossing_restricted,Militia dominant,0.495810645591943,433
first_crossing_restricted,Park dominant,-0.0130078979239278,433
persistence_corrected,Neither actor dominant,0.0567244265046945,433
persistence_corrected,Militia dominant,0.445959858813112,433
persistence_corrected,Park dominant,0.0273236291399767,433
annual_presence,Neither actor dominant,-1.52151953889579,433
annual_presence,Militia dominant,-1.27459478961562,433
annual_presence,Park dominant,-1.01536674755769,433
first_crossing_full,Neither actor dominant,-0.0694002487972867,434
first_crossing_full,Militia dominant,-0.229935475293574,434
first_crossing_full,Park dominant,-0.370960195517081,434
first_crossing_restricted,Neither actor dominant,-0.106215454900411,434
first_crossing_restricted,Militia dominant,-0.273104712868188,434
first_crossing_restricted,Park dominant,-0.237372354723184,434
persistence_corrected,Neither actor dominant,-0.0427758700989776,434
persistence_corrected,Militia dominant,-0.227822250120592,434
persistence_corrected,Park dominant,-0.360692219395254,434
annual_presence,Neither actor dominant,-1.03233371137356,434
annual_presence,Militia dominant,-0.787544347314367,434
annual_presence,Park dominant,-0.55772159525887,434
first_crossing_full,Neither actor dominant,0.274658052563979,435
first_crossing_full,Militia dominant,0.621148246473654,435
first_crossing_full,Park dominant,-0.173107957829988,435
first_crossing_restricted,Neither actor dominant,0.20011962437162,435
first_crossing_restricted,Militia dominant,0.539902482796309,435
first_crossing_restricted,Park dominant,0.00580046855594279,435
persistence_corrected,Neither actor dominant,0.22648346643613,435
persistence_corrected,Militia dominant,0.591984070688893,435
persistence_corrected,Park dominant,-0.0649028420948085,435
annual_presence,Neither actor dominant,-0.379639161932594,435
annual_presence,Militia dominant,-0.210579158790815,435
annual_presence,Park dominant,-0.0408889368441558,435
first_crossing_full,Neither actor dominant,0.198582457061731,436
first_crossing_full,Militia dominant,0.0777631251113305,436
first_crossing_full,Park dominant,-0.0478497090309896,436
first_crossing_restricted,Neither actor dominant,0.191246570360145,436
first_crossing_restricted,Militia dominant,0.0699534075189,436
first_crossing_restricted,Park dominant,-0.0613785803665027,436
persistence_corrected,Neither actor dominant,0.207813229846394,436
persistence_corrected,Militia dominant,-0.00536577559744047,436
persistence_corrected,Park dominant,0.0367164758129213,436
annual_presence,Neither actor dominant,-0.30433665794416,436
annual_presence,Militia dominant,-0.187830472369038,436
annual_presence,Park dominant,0.0155314908224701,436
first_crossing_full,Neither actor dominant,0.334598796175222,437
first_crossing_full,Militia dominant,0.210422921755625,437
first_crossing_full,Park dominant,-0.501596591750798,437
first_crossing_restricted,Neither actor dominant,0.266060511873407,437
first_crossing_restricted,Militia dominant,0.135177328885502,437
first_crossing_restricted,Park dominant,-0.380301026953346,437
persistence_corrected,Neither actor dominant,0.329597958082124,437
persistence_corrected,Militia dominant,0.127464497624618,437
persistence_corrected,Park dominant,-0.303899442805456,437
annual_presence,Neither actor dominant,-0.570821016753204,437
annual_presence,Militia dominant,-0.400078318886421,437
annual_presence,Park dominant,-0.299552453169834,437
first_crossing_full,Neither actor dominant,0.315901047535013,438
first_crossing_full,Militia dominant,0.411292574744888,438
first_crossing_full,Park dominant,-0.35404117552998,438
first_crossing_restricted,Neither actor dominant,0.236498976923571,438
first_crossing_restricted,Militia dominant,0.327015150729544,438
first_crossing_restricted,Park dominant,-0.171015691668089,438
persistence_corrected,Neither actor dominant,0.27842712232577,438
persistence_corrected,Militia dominant,0.309291984919527,438
persistence_corrected,Park dominant,-0.143040832026142,438
annual_presence,Neither actor dominant,-0.300402585315072,438
annual_presence,Militia dominant,-0.146914582028662,438
annual_presence,Park dominant,-0.127189082601925,438
first_crossing_full,Neither actor dominant,-0.129415479741397,439
first_crossing_full,Militia dominant,-0.0625816489190892,439
first_crossing_full,Park dominant,-0.388761999281373,439
first_crossing_restricted,Neither actor dominant,-0.166782999246941,439
first_crossing_restricted,Militia dominant,-0.103173091140836,439
first_crossing_restricted,Park dominant,-0.311962520833941,439
persistence_corrected,Neither actor dominant,-0.15462931384102,439
persistence_corrected,Militia dominant,-0.146569909340209,439
persistence_corrected,Park dominant,-0.220020668537357,439
annual_presence,Neither actor dominant,-0.909663848409391,439
annual_presence,Militia dominant,-0.71458156781658,439
annual_presence,Park dominant,-0.52497116005359,439
first_crossing_full,Neither actor dominant,0.280896421712334,440
first_crossing_full,Militia dominant,0.152201064329311,440
first_crossing_full,Park dominant,-0.560953540896879,440
first_crossing_restricted,Neither actor dominant,0.239707085902011,440
first_crossing_restricted,Militia dominant,0.108907643410218,440
first_crossing_restricted,Park dominant,-0.602671543855056,440
persistence_corrected,Neither actor dominant,0.275983586439617,440
