cell,SESU_ID,signed_distance_km,side,event_year,x_m,y_m,in_10km,old_event_year,old_side,old_distance,old_in_10km,matches
25323,1,47.18315234375,outside,2003,477250,9109750,FALSE,2003,outside,47.18315234375,FALSE,TRUE
25389,1,44.5,outside,2009,510250,9109750,FALSE,2009,outside,44.5,FALSE,TRUE
25399,1,44.78001953125,outside,2015,515250,9109750,FALSE,2015,outside,44.78001953125,FALSE,TRUE
25401,1,44.902671875,outside,2016,516250,9109750,FALSE,2016,outside,44.902671875,FALSE,TRUE
25405,1,45.2133828125,outside,2018,518250,9109750,FALSE,2018,outside,45.2133828125,FALSE,TRUE
25650,1,55.8032265625,outside,2014,417250,9109250,FALSE,2014,outside,55.8032265625,FALSE,TRUE
25662,1,52.47856640625,outside,2020,423250,9109250,FALSE,2020,outside,52.47856640625,FALSE,TRUE
25682,1,48.1040546875,outside,2022,433250,9109250,FALSE,2022,outside,48.1040546875,FALSE,TRUE
25702,1,45.54119140625,outside,2021,443250,9109250,FALSE,2021,outside,45.54119140625,FALSE,TRUE
25703,1,45.46701953125,outside,2014,443750,9109250,FALSE,2014,outside,45.46701953125,FALSE,TRUE
25704,1,45.39823828125,outside,2022,444250,9109250,FALSE,2022,outside,45.39823828125,FALSE,TRUE
25711,1,45.069390625,outside,2018,447750,9109250,FALSE,2018,outside,45.069390625,FALSE,TRUE
25712,1,45.044421875,outside,2017,448250,9109250,FALSE,2017,outside,45.044421875,FALSE,TRUE
25718,1,45,outside,2019,451250,9109250,FALSE,2019,outside,45,FALSE,TRUE
25719,1,45.00277734375,outside,2016,451750,9109250,FALSE,2016,outside,45.00277734375,FALSE,TRUE
25727,1,45.22444140625,outside,2021,455750,9109250,FALSE,2021,outside,45.22444140625,FALSE,TRUE
25739,1,45.675484375,outside,2016,461750,9109250,FALSE,2016,outside,45.675484375,FALSE,TRUE
25740,1,45.63441796875,outside,2013,462250,9109250,FALSE,2013,outside,45.63441796875,FALSE,TRUE
25741,1,45.59879296875,outside,2003,462750,9109250,FALSE,2003,outside,45.59879296875,FALSE,TRUE
25744,1,45.52471875,outside,2004,464250,9109250,FALSE,2004,outside,45.52471875,FALSE,TRUE
25747,1,45.5,outside,2016,465750,9109250,FALSE,2016,outside,45.5,FALSE,TRUE
25757,1,45.675484375,outside,2005,470750,9109250,FALSE,2005,outside,45.675484375,FALSE,TRUE
25762,1,45.96194140625,outside,2013,473250,9109250,FALSE,2013,outside,45.96194140625,FALSE,TRUE
25763,1,46.0353125,outside,2013,473750,9109250,FALSE,2013,outside,46.0353125,FALSE,TRUE
25766,1,46.2871484375,outside,2020,475250,9109250,FALSE,2020,outside,46.2871484375,FALSE,TRUE
25838,1,44.01136328125,outside,2016,511250,9109250,FALSE,2016,outside,44.01136328125,FALSE,TRUE
25841,1,44.07096484375,outside,2009,512750,9109250,FALSE,2009,outside,44.07096484375,FALSE,TRUE
25842,1,44.10215234375,outside,2009,513250,9109250,FALSE,2009,outside,44.10215234375,FALSE,TRUE
25843,1,44.138984375,outside,2001,513750,9109250,FALSE,2001,outside,44.138984375,FALSE,TRUE
25847,1,44.34241796875,outside,2007,515750,9109250,FALSE,2007,outside,44.34241796875,FALSE,TRUE
25849,1,44.4775234375,outside,2016,516750,9109250,FALSE,2016,outside,44.4775234375,FALSE,TRUE
25851,1,44.63462890625,outside,2013,517750,9109250,FALSE,2013,outside,44.63462890625,FALSE,TRUE
25852,1,44.721359375,outside,2021,518250,9109250,FALSE,2021,outside,44.721359375,FALSE,TRUE
25853,1,44.81350390625,outside,2022,518750,9109250,FALSE,2022,outside,44.81350390625,FALSE,TRUE
26130,1,47.46051171875,outside,2021,433750,9108750,FALSE,2021,outside,47.46051171875,FALSE,TRUE
26160,1,44.5252734375,outside,2006,448750,9108750,FALSE,2006,outside,44.5252734375,FALSE,TRUE
26165,1,44.5,outside,2021,451250,9108750,FALSE,2021,outside,44.5,FALSE,TRUE
26185,1,45.22444140625,outside,2017,461250,9108750,FALSE,2017,outside,45.22444140625,FALSE,TRUE
26186,1,45.1774296875,outside,2018,461750,9108750,FALSE,2018,outside,45.1774296875,FALSE,TRUE
26187,1,45.13590625,outside,2017,462250,9108750,FALSE,2017,outside,45.13590625,FALSE,TRUE
26188,1,45.099890625,outside,2017,462750,9108750,FALSE,2017,outside,45.099890625,FALSE,TRUE
26189,1,45.069390625,outside,2004,463250,9108750,FALSE,2004,outside,45.069390625,FALSE,TRUE
26190,1,45.044421875,outside,2015,463750,9108750,FALSE,2015,outside,45.044421875,FALSE,TRUE
26192,1,45.011109375,outside,2005,464750,9108750,FALSE,2005,outside,45.011109375,FALSE,TRUE
26206,1,45.27692578125,outside,2020,471750,9108750,FALSE,2020,outside,45.27692578125,FALSE,TRUE
26209,1,45.46701953125,outside,2014,473250,9108750,FALSE,2014,outside,45.46701953125,FALSE,TRUE
26212,1,45.705578125,outside,2014,474750,9108750,FALSE,2014,outside,45.705578125,FALSE,TRUE
26284,1,43.502875,outside,2021,510750,9108750,FALSE,2021,outside,43.502875,FALSE,TRUE
26289,1,43.60332421875,outside,2004,513250,9108750,FALSE,2004,outside,43.60332421875,FALSE,TRUE
26581,1,46.32763671875,outside,2021,435750,9108250,FALSE,2021,outside,46.32763671875,FALSE,TRUE
26588,1,45.35416015625,outside,2017,439250,9108250,FALSE,2017,outside,45.35416015625,FALSE,TRUE
26598,1,44.40720703125,outside,2022,444250,9108250,FALSE,2022,outside,44.40720703125,FALSE,TRUE
26599,1,44.34241796875,outside,2014,444750,9108250,FALSE,2014,outside,44.34241796875,FALSE,TRUE
26607,1,44.0255625,outside,2018,448750,9108250,FALSE,2018,outside,44.0255625,FALSE,TRUE
26608,1,44.01136328125,outside,2003,449250,9108250,FALSE,2003,outside,44.01136328125,FALSE,TRUE
26632,1,44.72694921875,outside,2013,461250,9108250,FALSE,2013,outside,44.72694921875,FALSE,TRUE
26633,1,44.6794140625,outside,2014,461750,9108250,FALSE,2014,outside,44.6794140625,FALSE,TRUE
26634,1,44.6374296875,outside,2017,462250,9108250,FALSE,2017,outside,44.6374296875,FALSE,TRUE
26635,1,44.6010078125,outside,2017,462750,9108250,FALSE,2017,outside,44.6010078125,FALSE,TRUE
26636,1,44.57016796875,outside,2013,463250,9108250,FALSE,2013,outside,44.57016796875,FALSE,TRUE
26637,1,44.544921875,outside,2016,463750,9108250,FALSE,2016,outside,44.544921875,FALSE,TRUE
26638,1,44.5252734375,outside,2020,464250,9108250,FALSE,2020,outside,44.5252734375,FALSE,TRUE
26639,1,44.511234375,outside,2017,464750,9108250,FALSE,2017,outside,44.511234375,FALSE,TRUE
26651,1,44.6794140625,outside,2003,470750,9108250,FALSE,2003,outside,44.6794140625,FALSE,TRUE
26652,1,44.72694921875,outside,2005,471250,9108250,FALSE,2005,outside,44.72694921875,FALSE,TRUE
26653,1,44.78001953125,outside,2004,471750,9108250,FALSE,2004,outside,44.78001953125,FALSE,TRUE
26657,1,45.04719921875,outside,2017,473750,9108250,FALSE,2017,outside,45.04719921875,FALSE,TRUE
26739,1,43.23482421875,outside,2008,514750,9108250,FALSE,2008,outside,43.23482421875,FALSE,TRUE
26741,1,43.35031640625,outside,2018,515750,9108250,FALSE,2018,outside,43.35031640625,FALSE,TRUE
26743,1,43.48850390625,outside,2004,516750,9108250,FALSE,2004,outside,43.48850390625,FALSE,TRUE
26913,1,84.120453125,outside,2017,378250,9107750,FALSE,2017,outside,84.120453125,FALSE,TRUE
27025,1,46.34921875,outside,2017,434250,9107750,FALSE,2017,outside,46.34921875,FALSE,TRUE
27026,1,46.179,outside,2021,434750,9107750,FALSE,2021,outside,46.179,FALSE,TRUE
27052,1,43.57178125,outside,2013,447750,9107750,FALSE,2013,outside,43.57178125,FALSE,TRUE
27053,1,43.545953125,outside,2020,448250,9107750,FALSE,2020,outside,43.545953125,FALSE,TRUE
27054,1,43.52585546875,outside,2018,448750,9107750,FALSE,2018,outside,43.52585546875,FALSE,TRUE
27076,1,44.3226796875,outside,2021,459750,9107750,FALSE,2021,outside,44.3226796875,FALSE,TRUE
27081,1,44.138984375,outside,2004,462250,9107750,FALSE,2004,outside,44.138984375,FALSE,TRUE
27082,1,44.10215234375,outside,2010,462750,9107750,FALSE,2010,outside,44.10215234375,FALSE,TRUE
27083,1,44.07096484375,outside,2006,463250,9107750,FALSE,2006,outside,44.07096484375,FALSE,TRUE
27097,1,44.138984375,outside,2004,470250,9107750,FALSE,2004,outside,44.138984375,FALSE,TRUE
27099,1,44.229515625,outside,2014,471250,9107750,FALSE,2014,outside,44.229515625,FALSE,TRUE
27100,1,44.2831796875,outside,2019,471750,9107750,FALSE,2019,outside,44.2831796875,FALSE,TRUE
27176,1,42.5,outside,2014,509750,9107750,FALSE,2014,outside,42.5,FALSE,TRUE
27180,1,42.5264609375,outside,2001,511750,9107750,FALSE,2001,outside,42.5264609375,FALSE,TRUE
27181,1,42.54703125,outside,2022,512250,9107750,FALSE,2022,outside,42.54703125,FALSE,TRUE
27182,1,42.57346484375,outside,2009,512750,9107750,FALSE,2009,outside,42.57346484375,FALSE,TRUE
27185,1,42.6878203125,outside,2017,514250,9107750,FALSE,2017,outside,42.6878203125,FALSE,TRUE
27186,1,42.7375703125,outside,2014,514750,9107750,FALSE,2014,outside,42.7375703125,FALSE,TRUE
27187,1,42.79310546875,outside,2020,515250,9107750,FALSE,2020,outside,42.79310546875,FALSE,TRUE
27188,1,42.85440625,outside,2001,515750,9107750,FALSE,2001,outside,42.85440625,FALSE,TRUE
27190,1,42.9941875,outside,2016,516750,9107750,FALSE,2016,outside,42.9941875,FALSE,TRUE
27191,1,43.07261328125,outside,2015,517250,9107750,FALSE,2015,outside,43.07261328125,FALSE,TRUE
27411,1,63.3344296875,outside,2016,403750,9107250,FALSE,2016,outside,63.3344296875,FALSE,TRUE
27466,1,47.01063671875,outside,2019,431250,9107250,FALSE,2019,outside,47.01063671875,FALSE,TRUE
27469,1,46.424671875,outside,2014,432750,9107250,FALSE,2014,outside,46.424671875,FALSE,TRUE
27472,1,45.88027734375,outside,2020,434250,9107250,FALSE,2020,outside,45.88027734375,FALSE,TRUE
27501,1,43.02615625,outside,2021,448750,9107250,FALSE,2021,outside,43.02615625,FALSE,TRUE
27502,1,43.011625,outside,2021,449250,9107250,FALSE,2021,outside,43.011625,FALSE,TRUE
27504,1,43,outside,2021,450250,9107250,FALSE,2021,outside,43,FALSE,TRUE
27522,1,43.73785546875,outside,2005,459250,9107250,FALSE,2005,outside,43.73785546875,FALSE,TRUE
27524,1,43.84632421875,outside,2017,460250,9107250,FALSE,2017,outside,43.84632421875,FALSE,TRUE
27529,1,43.60332421875,outside,2008,462750,9107250,FALSE,2008,outside,43.60332421875,FALSE,TRUE
27623,1,42,outside,2014,509750,9107250,FALSE,2014,outside,42,FALSE,TRUE
27628,1,42.04759375,outside,2001,512250,9107250,FALSE,2001,outside,42.04759375,FALSE,TRUE
27629,1,42.07433984375,outside,2021,512750,9107250,FALSE,2021,outside,42.07433984375,FALSE,TRUE
27632,1,42.190046875,outside,2020,514250,9107250,FALSE,2020,outside,42.190046875,FALSE,TRUE
27633,1,42.2403828125,outside,2018,514750,9107250,FALSE,2018,outside,42.2403828125,FALSE,TRUE
27634,1,42.2965703125,outside,2022,515250,9107250,FALSE,2022,outside,42.2965703125,FALSE,TRUE
27967,1,43.07261328125,outside,2014,458250,9106750,FALSE,2014,outside,43.07261328125,FALSE,TRUE
27969,1,43.24638671875,outside,2013,459250,9106750,FALSE,2013,outside,43.24638671875,FALSE,TRUE
27970,1,43.3416640625,outside,2002,459750,9106750,FALSE,2002,outside,43.3416640625,FALSE,TRUE
27979,1,43.02615625,outside,2011,464250,9106750,FALSE,2011,outside,43.02615625,FALSE,TRUE
28066,1,41.52709765625,outside,2009,507750,9106750,FALSE,2009,outside,41.52709765625,FALSE,TRUE
28067,1,41.512046875,outside,2008,508250,9106750,FALSE,2008,outside,41.512046875,FALSE,TRUE
28068,1,41.50301171875,outside,2009,508750,9106750,FALSE,2009,outside,41.50301171875,FALSE,TRUE
28069,1,41.5,outside,2014,509250,9106750,FALSE,2014,outside,41.5,FALSE,TRUE
28072,1,41.50301171875,outside,2003,510750,9106750,FALSE,2003,outside,41.50301171875,FALSE,TRUE
28076,1,41.575234375,outside,2020,512750,9106750,FALSE,2020,outside,41.575234375,FALSE,TRUE
28080,1,41.74326171875,outside,2021,514750,9106750,FALSE,2021,outside,41.74326171875,FALSE,TRUE
28108,1,45.43676953125,outside,2019,528750,9106750,FALSE,2019,outside,45.43676953125,FALSE,TRUE
28109,1,45.6426328125,outside,2016,529250,9106750,FALSE,2016,outside,45.6426328125,FALSE,TRUE
28277,1,73.6495078125,outside,2021,389750,9106250,FALSE,2021,outside,73.6495078125,FALSE,TRUE
28386,1,42.42640625,outside,2017,444250,9106250,FALSE,2017,outside,42.42640625,FALSE,TRUE
28399,1,42.0029765625,outside,2016,450750,9106250,FALSE,2016,outside,42.0029765625,FALSE,TRUE
28413,1,42.5,outside,2022,457750,9106250,FALSE,2022,outside,42.5,FALSE,TRUE
28414,1,42.5793359375,outside,2016,458250,9106250,FALSE,2016,outside,42.5793359375,FALSE,TRUE
28415,1,42.66438671875,outside,2014,458750,9106250,FALSE,2014,outside,42.66438671875,FALSE,TRUE
28416,1,42.7551171875,outside,2017,459250,9106250,FALSE,2017,outside,42.7551171875,FALSE,TRUE
28417,1,42.85148828125,outside,2014,459750,9106250,FALSE,2014,outside,42.85148828125,FALSE,TRUE
28418,1,42.85440625,outside,2004,460250,9106250,FALSE,2004,outside,42.85440625,FALSE,TRUE
28419,1,42.79310546875,outside,2004,460750,9106250,FALSE,2004,outside,42.79310546875,FALSE,TRUE
28425,1,42.54703125,outside,2015,463750,9106250,FALSE,2015,outside,42.54703125,FALSE,TRUE
28429,1,42.5,outside,2019,465750,9106250,FALSE,2019,outside,42.5,FALSE,TRUE
28431,1,42.5,outside,2015,466750,9106250,FALSE,2015,outside,42.5,FALSE,TRUE
28436,1,42.57346484375,outside,2014,469250,9106250,FALSE,2014,outside,42.57346484375,FALSE,TRUE
28514,1,41.01219140625,outside,2009,508250,9106250,FALSE,2009,outside,41.01219140625,FALSE,TRUE
28517,1,41,outside,2006,509750,9106250,FALSE,2006,outside,41,FALSE,TRUE
28518,1,41,outside,2002,510250,9106250,FALSE,2002,outside,41,FALSE,TRUE
28523,1,41.0761484375,outside,2022,512750,9106250,FALSE,2022,outside,41.0761484375,FALSE,TRUE
28525,1,41.1491171875,outside,2022,513750,9106250,FALSE,2022,outside,41.1491171875,FALSE,TRUE
28700,1,83.5374140625,outside,2017,377750,9105750,FALSE,2017,outside,83.5374140625,FALSE,TRUE
28793,1,48.9719296875,outside,2018,424250,9105750,FALSE,2018,outside,48.9719296875,FALSE,TRUE
28833,1,41.9314921875,outside,2019,444250,9105750,FALSE,2019,outside,41.9314921875,FALSE,TRUE
28861,1,42.08622265625,outside,2019,458250,9105750,FALSE,2019,outside,42.08622265625,FALSE,TRUE
28862,1,42.172265625,outside,2016,458750,9105750,FALSE,2016,outside,42.172265625,FALSE,TRUE
28863,1,42.26405078125,outside,2014,459250,9105750,FALSE,2014,outside,42.26405078125,FALSE,TRUE
28864,1,42.3615390625,outside,2013,459750,9105750,FALSE,2013,outside,42.3615390625,FALSE,TRUE
28866,1,42.2965703125,outside,2014,460750,9105750,FALSE,2014,outside,42.2965703125,FALSE,TRUE
28958,1,40.5770859375,outside,2014,506750,9105750,FALSE,2014,outside,40.5770859375,FALSE,TRUE
28959,1,40.5493515625,outside,2014,507250,9105750,FALSE,2014,outside,40.5493515625,FALSE,TRUE
28960,1,40.52776953125,outside,2014,507750,9105750,FALSE,2014,outside,40.52776953125,FALSE,TRUE
28962,1,40.5030859375,outside,2008,508750,9105750,FALSE,2008,outside,40.5030859375,FALSE,TRUE
29147,1,83.29015625,outside,2020,377750,9105250,FALSE,2020,outside,83.29015625,FALSE,TRUE
29296,1,41.01219140625,outside,2020,452250,9105250,FALSE,2020,outside,41.01219140625,FALSE,TRUE
29297,1,41.0274296875,outside,2017,452750,9105250,FALSE,2017,outside,41.0274296875,FALSE,TRUE
29301,1,41.1491171875,outside,2017,454750,9105250,FALSE,2017,outside,41.1491171875,FALSE,TRUE
29312,1,41.86287109375,outside,2004,460250,9105250,FALSE,2004,outside,41.86287109375,FALSE,TRUE
29425,1,40.52468359375,outside,2021,516750,9105250,FALSE,2021,outside,40.52468359375,FALSE,TRUE
29432,1,41.2310546875,outside,2021,520250,9105250,FALSE,2021,outside,41.2310546875,FALSE,TRUE
29734,1,40.5770859375,outside,2019,447750,9104750,FALSE,2019,outside,40.5770859375,FALSE,TRUE
29741,1,40.5,outside,2016,451250,9104750,FALSE,2016,outside,40.5,FALSE,TRUE
29742,1,40.5030859375,outside,2020,451750,9104750,FALSE,2020,outside,40.5030859375,FALSE,TRUE
29759,1,41.3672578125,outside,2007,460250,9104750,FALSE,2007,outside,41.3672578125,FALSE,TRUE
29861,1,39.51265625,outside,2008,511250,9104750,FALSE,2008,outside,39.51265625,FALSE,TRUE
29864,1,39.57903515625,outside,2008,512750,9104750,FALSE,2008,outside,39.57903515625,FALSE,TRUE
29865,1,39.61376171875,outside,2006,513250,9104750,FALSE,2006,outside,39.61376171875,FALSE,TRUE
29867,1,39.702015625,outside,2022,514250,9104750,FALSE,2022,outside,39.702015625,FALSE,TRUE
29874,1,40.20572265625,outside,2022,517750,9104750,FALSE,2022,outside,40.20572265625,FALSE,TRUE
30065,1,72.527578125,outside,2018,389750,9104250,FALSE,2018,outside,72.527578125,FALSE,TRUE
30130,1,48.82622265625,outside,2002,422250,9104250,FALSE,2002,outside,48.82622265625,FALSE,TRUE
30135,1,47.43680078125,outside,2017,424750,9104250,FALSE,2017,outside,47.43680078125,FALSE,TRUE
30175,1,40.37635546875,outside,2014,444750,9104250,FALSE,2014,outside,40.37635546875,FALSE,TRUE
30179,1,40.15283203125,outside,2018,446750,9104250,FALSE,2018,outside,40.15283203125,FALSE,TRUE
30183,1,40.02811328125,outside,2017,448750,9104250,FALSE,2017,outside,40.02811328125,FALSE,TRUE
30184,1,40.0125,outside,2007,449250,9104250,FALSE,2007,outside,40.0125,FALSE,TRUE
30187,1,40.003125,outside,2016,450750,9104250,FALSE,2016,outside,40.003125,FALSE,TRUE
30188,1,40,outside,2015,451250,9104250,FALSE,2015,outside,40,FALSE,TRUE
30191,1,40.02811328125,outside,2017,452750,9104250,FALSE,2017,outside,40.02811328125,FALSE,TRUE
30192,1,40.04996875,outside,2005,453250,9104250,FALSE,2005,outside,40.04996875,FALSE,TRUE
30202,1,40.6078828125,outside,2006,458250,9104250,FALSE,2006,outside,40.6078828125,FALSE,TRUE
30299,1,39.080046875,outside,2017,506750,9104250,FALSE,2017,outside,39.080046875,FALSE,TRUE
30305,1,39,outside,2001,509750,9104250,FALSE,2001,outside,39,FALSE,TRUE
30312,1,39.11521484375,outside,2020,513250,9104250,FALSE,2020,outside,39.11521484375,FALSE,TRUE
30313,1,39.15673828125,outside,2016,513750,9104250,FALSE,2016,outside,39.15673828125,FALSE,TRUE
30321,1,39.71460546875,outside,2021,517750,9104250,FALSE,2021,outside,39.71460546875,FALSE,TRUE
30512,1,72.25303125,outside,2016,389750,9103750,FALSE,2016,outside,72.25303125,FALSE,TRUE
30577,1,48.41745703125,outside,2012,422250,9103750,FALSE,2012,outside,48.41745703125,FALSE,TRUE
30578,1,48.13003125,outside,2010,422750,9103750,FALSE,2010,outside,48.13003125,FALSE,TRUE
30625,1,39.702015625,outside,2018,446250,9103750,FALSE,2018,outside,39.702015625,FALSE,TRUE
30626,1,39.65476171875,outside,2006,446750,9103750,FALSE,2006,outside,39.65476171875,FALSE,TRUE
30630,1,39.52847265625,outside,2005,448750,9103750,FALSE,2005,outside,39.52847265625,FALSE,TRUE
30631,1,39.51265625,outside,2007,449250,9103750,FALSE,2007,outside,39.51265625,FALSE,TRUE
30632,1,39.5031640625,outside,2005,449750,9103750,FALSE,2005,outside,39.5031640625,FALSE,TRUE
30636,1,39.5031640625,outside,2016,451750,9103750,FALSE,2016,outside,39.5031640625,FALSE,TRUE
30639,1,39.5506015625,outside,2004,453250,9103750,FALSE,2004,outside,39.5506015625,FALSE,TRUE
30640,1,39.57903515625,outside,2016,453750,9103750,FALSE,2016,outside,39.57903515625,FALSE,TRUE
30641,1,39.61376171875,outside,2020,454250,9103750,FALSE,2020,outside,39.61376171875,FALSE,TRUE
30650,1,40.20572265625,outside,2006,458750,9103750,FALSE,2006,outside,40.20572265625,FALSE,TRUE
30747,1,38.5519140625,outside,2021,507250,9103750,FALSE,2021,outside,38.5519140625,FALSE,TRUE
30761,1,38.707234375,outside,2016,514250,9103750,FALSE,2016,outside,38.707234375,FALSE,TRUE
31026,1,47.4341640625,outside,2021,423250,9103250,FALSE,2021,outside,47.4341640625,FALSE,TRUE
31054,1,41.109609375,outside,2006,437250,9103250,FALSE,2006,outside,41.109609375,FALSE,TRUE
31058,1,40.52159765625,outside,2006,439250,9103250,FALSE,2006,outside,40.52159765625,FALSE,TRUE
31064,1,39.81205859375,outside,2006,442250,9103250,FALSE,2006,outside,39.81205859375,FALSE,TRUE
31070,1,39.31920703125,outside,2016,445250,9103250,FALSE,2016,outside,39.31920703125,FALSE,TRUE
31071,1,39.2587578125,outside,2006,445750,9103250,FALSE,2006,outside,39.2587578125,FALSE,TRUE
31088,1,39.11521484375,outside,2017,454250,9103250,FALSE,2017,outside,39.11521484375,FALSE,TRUE
31089,1,39.15673828125,outside,2021,454750,9103250,FALSE,2021,outside,39.15673828125,FALSE,TRUE
31193,1,38.0821484375,outside,2017,506750,9103250,FALSE,2017,outside,38.0821484375,FALSE,TRUE
31200,1,38,outside,2007,510250,9103250,FALSE,2007,outside,38,FALSE,TRUE
31201,1,38.0032890625,outside,2016,510750,9103250,FALSE,2016,outside,38.0032890625,FALSE,TRUE
31234,1,41.62931640625,outside,2005,527250,9103250,FALSE,2005,outside,41.62931640625,FALSE,TRUE
31406,1,71.7112265625,outside,2016,389750,9102750,FALSE,2016,outside,71.7112265625,FALSE,TRUE
31500,1,40.79828515625,outside,2006,436750,9102750,FALSE,2006,outside,40.79828515625,FALSE,TRUE
31503,1,40.3267890625,outside,2001,438250,9102750,FALSE,2001,outside,40.3267890625,FALSE,TRUE
31505,1,40.04060546875,outside,2017,439250,9102750,FALSE,2017,outside,40.04060546875,FALSE,TRUE
31510,1,39.4271484375,outside,2007,441750,9102750,FALSE,2007,outside,39.4271484375,FALSE,TRUE
31520,1,38.65876171875,outside,2006,446750,9102750,FALSE,2006,outside,38.65876171875,FALSE,TRUE
31535,1,38.61670703125,outside,2003,454250,9102750,FALSE,2003,outside,38.61670703125,FALSE,TRUE
